     Sent.          Attachment      Correct        Scoring          
    ID Tokens  -   Unlab. Lab.   HEAD HEAD+DEPREL   tokens   - - - -
    63    7    0  100.00 100.00     7       7           7    0 0 0 0
    64   20    0   80.00  75.00    16      15          20    0 0 0 0
    65    5    0  100.00 100.00     5       5           5    0 0 0 0
    66   19    0   78.95  78.95    15      15          19    0 0 0 0
    67   13    0   69.23  61.54     9       8          13    0 0 0 0
    68   15    0   93.33  86.67    14      13          15    0 0 0 0
    69   12    0   91.67  83.33    11      10          12    0 0 0 0
    70   13    0  100.00 100.00    13      13          13    0 0 0 0
    71    4    0  100.00 100.00     4       4           4    0 0 0 0
    72   13    0  100.00  92.31    13      12          13    0 0 0 0
    73   14    0  100.00  85.71    14      12          14    0 0 0 0
    74   10    0   90.00  80.00     9       8          10    0 0 0 0
    75    9    0   66.67  66.67     6       6           9    0 0 0 0
    76   21    0   85.71  80.95    18      17          21    0 0 0 0
    77   17    0  100.00  94.12    17      16          17    0 0 0 0
    78    7    0  100.00  85.71     7       6           7    0 0 0 0
    79   18    0  100.00  94.44    18      17          18    0 0 0 0
    80   17    0   82.35  64.71    14      11          17    0 0 0 0
    81   29    0   86.21  82.76    25      24          29    0 0 0 0
    82   17    0  100.00  94.12    17      16          17    0 0 0 0
    83   16    0   87.50  81.25    14      13          16    0 0 0 0
    84   18    0   94.44  88.89    17      16          18    0 0 0 0
    85    8    0   87.50  87.50     7       7           8    0 0 0 0
    86   27    0   96.30  92.59    26      25          27    0 0 0 0
    87   20    0   85.00  80.00    17      16          20    0 0 0 0
    88   30    0   90.00  83.33    27      25          30    0 0 0 0
    89   35    0   77.14  71.43    27      25          35    0 0 0 0
    90   26    0   92.31  80.77    24      21          26    0 0 0 0
    91   24    0  100.00  95.83    24      23          24    0 0 0 0
    92   23    0  100.00 100.00    23      23          23    0 0 0 0
    93   18    0   94.44  94.44    17      17          18    0 0 0 0
    94   25    0   92.00  92.00    23      23          25    0 0 0 0
    95   18    0  100.00 100.00    18      18          18    0 0 0 0
    96   10    0   90.00  90.00     9       9          10    0 0 0 0
    97   12    0   91.67  75.00    11       9          12    0 0 0 0
    98    7    0  100.00  85.71     7       6           7    0 0 0 0
    99   17    0   94.12  88.24    16      15          17    0 0 0 0
   100    5    0  100.00 100.00     5       5           5    0 0 0 0
   101    9    0  100.00 100.00     9       9           9    0 0 0 0
   102   16    0  100.00  93.75    16      15          16    0 0 0 0
   103   16    0   81.25  75.00    13      12          16    0 0 0 0
   104   23    0   86.96  82.61    20      19          23    0 0 0 0
   105   13    0  100.00  92.31    13      12          13    0 0 0 0
   106   26    0   96.15  96.15    25      25          26    0 0 0 0
   107   18    0   94.44  94.44    17      17          18    0 0 0 0
   108    7    0  100.00 100.00     7       7           7    0 0 0 0
   109   16    0   87.50  87.50    14      14          16    0 0 0 0
   110   10    0  100.00 100.00    10      10          10    0 0 0 0
   111    4    0  100.00 100.00     4       4           4    0 0 0 0
   112   21    0   95.24  95.24    20      20          21    0 0 0 0
   113   11    0   81.82  81.82     9       9          11    0 0 0 0
   114   35    0   94.29  91.43    33      32          35    0 0 0 0
   115   30    0   86.67  83.33    26      25          30    0 0 0 0
   116   26    0  100.00  96.15    26      25          26    0 0 0 0
   117    4    0  100.00 100.00     4       4           4    0 0 0 0
   118   23    0  100.00 100.00    23      23          23    0 0 0 0
   119   10    0  100.00  90.00    10       9          10    0 0 0 0
   120   25    0   96.00  88.00    24      22          25    0 0 0 0
   121   16    0  100.00 100.00    16      16          16    0 0 0 0
   122    9    0   77.78  77.78     7       7           9    0 0 0 0
   123   15    0   86.67  80.00    13      12          15    0 0 0 0
   124    5    0  100.00 100.00     5       5           5    0 0 0 0
   125   21    0  100.00  90.48    21      19          21    0 0 0 0
   126   14    0   57.14  50.00     8       7          14    0 0 0 0
   127    9    0  100.00 100.00     9       9           9    0 0 0 0
   128   16    0   93.75  87.50    15      14          16    0 0 0 0
   129   12    0  100.00 100.00    12      12          12    0 0 0 0
   130   10    0  100.00  70.00    10       7          10    0 0 0 0
   131    7    0  100.00  71.43     7       5           7    0 0 0 0
   132    9    0  100.00 100.00     9       9           9    0 0 0 0
   133    9    0  100.00  77.78     9       7           9    0 0 0 0
   134   35    0   80.00  80.00    28      28          35    0 0 0 0
   135   18    0  100.00 100.00    18      18          18    0 0 0 0
   136   15    0   73.33  46.67    11       7          15    0 0 0 0
   137   18    0   88.89  83.33    16      15          18    0 0 0 0
   138   11    0  100.00  90.91    11      10          11    0 0 0 0
   139   16    0   87.50  68.75    14      11          16    0 0 0 0
   140   13    0   76.92  69.23    10       9          13    0 0 0 0
   141    8    0  100.00  87.50     8       7           8    0 0 0 0
   142   16    0   93.75  87.50    15      14          16    0 0 0 0
   143   11    0  100.00  90.91    11      10          11    0 0 0 0
   144    2    0  100.00 100.00     2       2           2    0 0 0 0
   145    8    0  100.00  87.50     8       7           8    0 0 0 0
   146   10    0  100.00 100.00    10      10          10    0 0 0 0
   147   18    0   88.89  83.33    16      15          18    0 0 0 0
   148   11    0  100.00 100.00    11      11          11    0 0 0 0
   149    3    0  100.00 100.00     3       3           3    0 0 0 0
   150   10    0   80.00  80.00     8       8          10    0 0 0 0
   151    8    0  100.00 100.00     8       8           8    0 0 0 0
   152   10    0  100.00 100.00    10      10          10    0 0 0 0
   153   10    0  100.00  90.00    10       9          10    0 0 0 0
   154   19    0   78.95  73.68    15      14          19    0 0 0 0
   155   10    0  100.00 100.00    10      10          10    0 0 0 0
   156    8    0  100.00  87.50     8       7           8    0 0 0 0
   157   16    0   93.75  93.75    15      15          16    0 0 0 0
   158   11    0  100.00 100.00    11      11          11    0 0 0 0
   159    5    0  100.00 100.00     5       5           5    0 0 0 0
   160   21    0   90.48  80.95    19      17          21    0 0 0 0
   161   10    0  100.00 100.00    10      10          10    0 0 0 0
   162    3    0  100.00 100.00     3       3           3    0 0 0 0
   163    9    0  100.00  88.89     9       8           9    0 0 0 0
   164   14    0   78.57  78.57    11      11          14    0 0 0 0
   165   10    0  100.00 100.00    10      10          10    0 0 0 0
   166   14    0  100.00 100.00    14      14          14    0 0 0 0
   167   12    0   83.33  83.33    10      10          12    0 0 0 0
   168   10    0  100.00 100.00    10      10          10    0 0 0 0
   169    5    0  100.00 100.00     5       5           5    0 0 0 0
   170   12    0   91.67  83.33    11      10          12    0 0 0 0
   171   11    0  100.00 100.00    11      11          11    0 0 0 0
   172    4    0  100.00 100.00     4       4           4    0 0 0 0
   173   23    0   78.26  73.91    18      17          23    0 0 0 0
   174   10    0  100.00 100.00    10      10          10    0 0 0 0
   175    8    0  100.00 100.00     8       8           8    0 0 0 0
   176   15    0   93.33  86.67    14      13          15    0 0 0 0
   177    1    0  100.00 100.00     1       1           1    0 0 0 0
   178    5    0  100.00 100.00     5       5           5    0 0 0 0
   179   13    0  100.00  84.62    13      11          13    0 0 0 0
   180   19    0   89.47  84.21    17      16          19    0 0 0 0
   181   33    0   87.88  84.85    29      28          33    0 0 0 0
   182   15    0  100.00 100.00    15      15          15    0 0 0 0
   183    7    0  100.00 100.00     7       7           7    0 0 0 0
   184   15    0  100.00  80.00    15      12          15    0 0 0 0
   185   21    0   90.48  90.48    19      19          21    0 0 0 0
   186   37    0   83.78  75.68    31      28          37    0 0 0 0
   187   26    0   84.62  84.62    22      22          26    0 0 0 0
   188    5    0  100.00 100.00     5       5           5    0 0 0 0
   189   17    0   88.24  82.35    15      14          17    0 0 0 0
   190   12    0   83.33  83.33    10      10          12    0 0 0 0
   191   14    0  100.00  85.71    14      12          14    0 0 0 0
   192   27    0   92.59  85.19    25      23          27    0 0 0 0
   193   13    0   84.62  84.62    11      11          13    0 0 0 0
   194   12    0   75.00  75.00     9       9          12    0 0 0 0
   195   25    0   88.00  88.00    22      22          25    0 0 0 0
   196   21    0   95.24  90.48    20      19          21    0 0 0 0
   197    7    0   85.71  85.71     6       6           7    0 0 0 0
   198    7    0   85.71  85.71     6       6           7    0 0 0 0
   199   20    0   95.00  80.00    19      16          20    0 0 0 0
   200   10    0  100.00 100.00    10      10          10    0 0 0 0
   201    4    0  100.00 100.00     4       4           4    0 0 0 0
   202    2    0  100.00 100.00     2       2           2    0 0 0 0
   203   10    0  100.00 100.00    10      10          10    0 0 0 0
   204    8    0  100.00  87.50     8       7           8    0 0 0 0
   205   23    0   95.65  86.96    22      20          23    0 0 0 0
   206    9    0  100.00 100.00     9       9           9    0 0 0 0
   207   10    0   80.00  80.00     8       8          10    0 0 0 0
   208    3    0  100.00 100.00     3       3           3    0 0 0 0
   209   11    0   90.91  90.91    10      10          11    0 0 0 0
   210   10    0   90.00  90.00     9       9          10    0 0 0 0
   211    9    0   88.89  77.78     8       7           9    0 0 0 0
   212   10    0  100.00 100.00    10      10          10    0 0 0 0
   213   14    0  100.00  92.86    14      13          14    0 0 0 0
   214    7    0  100.00  85.71     7       6           7    0 0 0 0
   215   15    0  100.00  93.33    15      14          15    0 0 0 0
   216   13    0  100.00 100.00    13      13          13    0 0 0 0
   217   11    0   90.91  90.91    10      10          11    0 0 0 0
   218   13    0   92.31  84.62    12      11          13    0 0 0 0
   219   17    0  100.00  94.12    17      16          17    0 0 0 0
   220   11    0  100.00  72.73    11       8          11    0 0 0 0
   221    8    0  100.00  87.50     8       7           8    0 0 0 0
   222   18    0  100.00  83.33    18      15          18    0 0 0 0
   223    6    0  100.00  83.33     6       5           6    0 0 0 0
   224   22    0   90.91  81.82    20      18          22    0 0 0 0
   225   13    0   76.92  53.85    10       7          13    0 0 0 0
   226   34    0   85.29  85.29    29      29          34    0 0 0 0
   227    2    0  100.00 100.00     2       2           2    0 0 0 0
   228    3    0  100.00 100.00     3       3           3    0 0 0 0
   229   17    0  100.00  94.12    17      16          17    0 0 0 0
   230   24    0   83.33  83.33    20      20          24    0 0 0 0
   231   21    0   80.95  80.95    17      17          21    0 0 0 0
   232   37    0   86.49  83.78    32      31          37    0 0 0 0
   233   21    0   90.48  85.71    19      18          21    0 0 0 0
   234   54    0   81.48  75.93    44      41          54    0 0 0 0
   235   41    0   90.24  87.80    37      36          41    0 0 0 0
   236   20    0   90.00  85.00    18      17          20    0 0 0 0
   237   25    0   92.00  88.00    23      22          25    0 0 0 0
   238   23    0   95.65  95.65    22      22          23    0 0 0 0
   239   28    0  100.00  96.43    28      27          28    0 0 0 0
   240   26    0   96.15  92.31    25      24          26    0 0 0 0
   241   16    0   93.75  93.75    15      15          16    0 0 0 0
   242   26    0   88.46  80.77    23      21          26    0 0 0 0
   243   22    0   63.64  54.55    14      12          22    0 0 0 0
   244   33    0   87.88  87.88    29      29          33    0 0 0 0
   245   16    0   81.25  75.00    13      12          16    0 0 0 0
   246   10    0  100.00  90.00    10       9          10    0 0 0 0
   247    6    0  100.00 100.00     6       6           6    0 0 0 0
   248    7    0  100.00 100.00     7       7           7    0 0 0 0
   249    6    0  100.00  83.33     6       5           6    0 0 0 0
   250   15    0   80.00  73.33    12      11          15    0 0 0 0
   251   15    0  100.00  93.33    15      14          15    0 0 0 0
   252   26    0   84.62  84.62    22      22          26    0 0 0 0
   253   14    0   92.86  92.86    13      13          14    0 0 0 0
   254    6    0  100.00 100.00     6       6           6    0 0 0 0
   255   21    0   90.48  85.71    19      18          21    0 0 0 0
   256   18    0  100.00 100.00    18      18          18    0 0 0 0
   257   21    0  100.00  90.48    21      19          21    0 0 0 0
   258   18    0  100.00  94.44    18      17          18    0 0 0 0
   259    7    0  100.00 100.00     7       7           7    0 0 0 0
   260   30    0  100.00  96.67    30      29          30    0 0 0 0
   261    5    0   80.00  80.00     4       4           5    0 0 0 0
   262   25    0   96.00  92.00    24      23          25    0 0 0 0
   263   25    0   96.00  96.00    24      24          25    0 0 0 0
   264   21    0   95.24  90.48    20      19          21    0 0 0 0
   265    8    0   87.50  87.50     7       7           8    0 0 0 0
   266   20    0   75.00  75.00    15      15          20    0 0 0 0
   267   10    0   90.00  90.00     9       9          10    0 0 0 0
   268   24    0   95.83  91.67    23      22          24    0 0 0 0
   269    7    0   71.43  71.43     5       5           7    0 0 0 0
   270   28    0   85.71  85.71    24      24          28    0 0 0 0
   271   14    0  100.00 100.00    14      14          14    0 0 0 0
   272   14    0   92.86  92.86    13      13          14    0 0 0 0
   273    7    0  100.00 100.00     7       7           7    0 0 0 0
   274   18    0   94.44  94.44    17      17          18    0 0 0 0
   275   12    0   83.33  58.33    10       7          12    0 0 0 0
   276   16    0   93.75  87.50    15      14          16    0 0 0 0
   277   23    0   78.26  73.91    18      17          23    0 0 0 0
   278   21    0  100.00 100.00    21      21          21    0 0 0 0
   279   22    0   86.36  81.82    19      18          22    0 0 0 0
   280   22    0   95.45  95.45    21      21          22    0 0 0 0
   281   23    0   86.96  82.61    20      19          23    0 0 0 0
   282   31    0   96.77  90.32    30      28          31    0 0 0 0
   283   13    0   92.31  84.62    12      11          13    0 0 0 0
   284   19    0   94.74  78.95    18      15          19    0 0 0 0
   285   10    0  100.00 100.00    10      10          10    0 0 0 0
   286   18    0   94.44  94.44    17      17          18    0 0 0 0
   287   20    0   95.00  85.00    19      17          20    0 0 0 0
   288   20    0   95.00  90.00    19      18          20    0 0 0 0
   289   11    0  100.00 100.00    11      11          11    0 0 0 0
   290   25    0   84.00  80.00    21      20          25    0 0 0 0
   291    6    0  100.00  83.33     6       5           6    0 0 0 0
   292   18    0   83.33  83.33    15      15          18    0 0 0 0
   293   20    0   95.00  90.00    19      18          20    0 0 0 0
   294   27    0   88.89  81.48    24      22          27    0 0 0 0
   295    1    0  100.00 100.00     1       1           1    0 0 0 0
   296   12    0   91.67  91.67    11      11          12    0 0 0 0
   297   13    0  100.00 100.00    13      13          13    0 0 0 0
   298   38    0   73.68  71.05    28      27          38    0 0 0 0
   299   26    0   76.92  69.23    20      18          26    0 0 0 0
   300    2    0  100.00 100.00     2       2           2    0 0 0 0
   301   11    0  100.00 100.00    11      11          11    0 0 0 0
   302   27    0   85.19  74.07    23      20          27    0 0 0 0
   303   10    0  100.00 100.00    10      10          10    0 0 0 0
   304    5    0  100.00  60.00     5       3           5    0 0 0 0
   305   29    0   89.66  79.31    26      23          29    0 0 0 0
   306   17    0   70.59  70.59    12      12          17    0 0 0 0
   307   17    0   88.24  88.24    15      15          17    0 0 0 0
   308   20    0   95.00  95.00    19      19          20    0 0 0 0
   309    9    0  100.00  88.89     9       8           9    0 0 0 0
   310   15    0   86.67  86.67    13      13          15    0 0 0 0
   311   20    0   85.00  85.00    17      17          20    0 0 0 0
   312   21    0   90.48  90.48    19      19          21    0 0 0 0
   313   13    0  100.00 100.00    13      13          13    0 0 0 0
   314   22    0   63.64  59.09    14      13          22    0 0 0 0
   315   29    0   89.66  89.66    26      26          29    0 0 0 0
   316   28    0   75.00  71.43    21      20          28    0 0 0 0
   317   14    0   92.86  92.86    13      13          14    0 0 0 0
   318    6    0  100.00  66.67     6       4           6    0 0 0 0
   319   20    0   65.00  65.00    13      13          20    0 0 0 0
   320   19    0   94.74  89.47    18      17          19    0 0 0 0
   321   14    0   92.86  78.57    13      11          14    0 0 0 0
   322   13    0  100.00 100.00    13      13          13    0 0 0 0
   323   13    0   92.31  84.62    12      11          13    0 0 0 0
   324   18    0   94.44  88.89    17      16          18    0 0 0 0
   325   11    0   90.91  81.82    10       9          11    0 0 0 0
   326   17    0   88.24  88.24    15      15          17    0 0 0 0
   327   10    0  100.00 100.00    10      10          10    0 0 0 0
   328   14    0  100.00  92.86    14      13          14    0 0 0 0
   329   15    0   93.33  86.67    14      13          15    0 0 0 0
   330   11    0   90.91  90.91    10      10          11    0 0 0 0
   331   19    0   89.47  89.47    17      17          19    0 0 0 0
   332   21    0   71.43  57.14    15      12          21    0 0 0 0
   333    9    0   77.78  77.78     7       7           9    0 0 0 0
   334    5    0  100.00 100.00     5       5           5    0 0 0 0
   335   20    0   85.00  80.00    17      16          20    0 0 0 0
   336   21    0   95.24  90.48    20      19          21    0 0 0 0
   337   12    0  100.00 100.00    12      12          12    0 0 0 0
   338    8    0  100.00 100.00     8       8           8    0 0 0 0
   339    5    0  100.00  80.00     5       4           5    0 0 0 0
   340   15    0   86.67  80.00    13      12          15    0 0 0 0
   341    9    0   77.78  77.78     7       7           9    0 0 0 0
   342    8    0   87.50  87.50     7       7           8    0 0 0 0
   343   14    0   85.71  85.71    12      12          14    0 0 0 0
   344   13    0  100.00 100.00    13      13          13    0 0 0 0
   345   15    0   93.33  73.33    14      11          15    0 0 0 0
   346   11    0  100.00  81.82    11       9          11    0 0 0 0
   347   17    0   88.24  82.35    15      14          17    0 0 0 0
   348    8    0  100.00 100.00     8       8           8    0 0 0 0
   349    6    0  100.00 100.00     6       6           6    0 0 0 0
   350   13    0   92.31  92.31    12      12          13    0 0 0 0
   351   17    0   94.12  88.24    16      15          17    0 0 0 0
   352    5    0   80.00  60.00     4       3           5    0 0 0 0
   353   21    0   85.71  85.71    18      18          21    0 0 0 0
   354    9    0  100.00  88.89     9       8           9    0 0 0 0
   355   15    0   86.67  86.67    13      13          15    0 0 0 0
   356    4    0  100.00 100.00     4       4           4    0 0 0 0
   357    8    0  100.00 100.00     8       8           8    0 0 0 0
   358    6    0   83.33  83.33     5       5           6    0 0 0 0
   359   23    0   95.65  95.65    22      22          23    0 0 0 0
   360   15    0   86.67  86.67    13      13          15    0 0 0 0
   361   16    0  100.00  87.50    16      14          16    0 0 0 0
   362   16    0   87.50  81.25    14      13          16    0 0 0 0
   363   13    0  100.00  84.62    13      11          13    0 0 0 0
   364   12    0  100.00 100.00    12      12          12    0 0 0 0
   365    9    0   55.56  55.56     5       5           9    0 0 0 0
   366   21    0   76.19  76.19    16      16          21    0 0 0 0
   367    8    0   87.50  87.50     7       7           8    0 0 0 0
   368   13    0  100.00  92.31    13      12          13    0 0 0 0
   369   22    0   72.73  72.73    16      16          22    0 0 0 0
   370   23    0   91.30  82.61    21      19          23    0 0 0 0
   371   25    0   80.00  76.00    20      19          25    0 0 0 0
   372   31    0   80.65  74.19    25      23          31    0 0 0 0
   373   55    0   56.36  50.91    31      28          55    0 0 0 0
   374   27    0   81.48  70.37    22      19          27    0 0 0 0
   375   38    0   84.21  76.32    32      29          38    0 0 0 0
   376   11    0  100.00  90.91    11      10          11    0 0 0 0
   377   23    0   95.65  91.30    22      21          23    0 0 0 0
   378   30    0   70.00  70.00    21      21          30    0 0 0 0
   379    7    0  100.00 100.00     7       7           7    0 0 0 0
   380   26    0   88.46  76.92    23      20          26    0 0 0 0
   381   17    0   88.24  82.35    15      14          17    0 0 0 0
   382   30    0   93.33  93.33    28      28          30    0 0 0 0
   383   40    0   72.50  70.00    29      28          40    0 0 0 0
   384   14    0  100.00  92.86    14      13          14    0 0 0 0
   385   14    0   85.71  85.71    12      12          14    0 0 0 0
   386   23    0   82.61  82.61    19      19          23    0 0 0 0
   387    5    0  100.00  80.00     5       4           5    0 0 0 0
   388    5    0  100.00 100.00     5       5           5    0 0 0 0
   389   10    0  100.00 100.00    10      10          10    0 0 0 0
   390   14    0   85.71  78.57    12      11          14    0 0 0 0
   391   14    0  100.00 100.00    14      14          14    0 0 0 0
   392    9    0  100.00  88.89     9       8           9    0 0 0 0
   393    6    0   83.33  83.33     5       5           6    0 0 0 0
   394   22    0   95.45  95.45    21      21          22    0 0 0 0
   395   14    0   71.43  57.14    10       8          14    0 0 0 0
   396   32    0   96.88  93.75    31      30          32    0 0 0 0
   397   16    0   75.00  75.00    12      12          16    0 0 0 0
   398   20    0   65.00  65.00    13      13          20    0 0 0 0


  Labeled   attachment score: 5058 / 5934 * 100 = 85.24 %
  Unlabeled attachment score: 5336 / 5934 * 100 = 89.92 %
  Label accuracy score:       5327 / 5934 * 100 = 89.77 %
